areacd,total,value
E00069124,120,63
E00069135,118,39
E00069139,125,59
E00069145,126,48
E00069146,113,74
E00069151,115,68
E00069453,126,88
E00069457,125,67
E00069458,140,64
E00069459,127,45
E00069461,131,67
E00069464,109,75
E00069466,123,69
E00069478,118,51
E00069479,116,64
E00069480,137,71
E00069547,146,119
E00069548,206,146
E00069549,82,50
E00069550,106,84
E00069578,136,103
E00069579,156,137
E00069580,167,134
E00069581,151,103
E00069583,123,89
E00069585,160,145
E00069600,139,111
E00069601,132,39
E00069602,174,64
E00069603,131,100
E00069604,148,129
E00069606,131,53
E00069607,161,144
E00069608,84,46
E00069609,114,99
E00069610,136,119
E00069611,123,74
E00069612,111,52
E00069613,174,117
E00069614,159,100
E00069615,122,44
E00069616,148,132
E00069617,98,48
E00069618,115,108
E00069619,136,79
E00069620,143,87
E00069621,213,190
E00069622,141,96
E00069623,198,181
E00069624,229,91
E00069625,118,111
E00069626,133,95
E00069627,132,122
E00069628,167,49
E00069629,137,123
E00069630,143,132
E00069631,133,119
E00069632,137,123
E00069642,105,42
E00069643,168,114
E00069644,204,163
E00069645,182,88
E00069646,124,79
E00069647,130,59
E00069649,126,89
E00069650,113,95
E00069651,146,128
E00069652,181,113
E00069653,123,78
E00130544,48,28
E00130553,106,82
E00130743,132,108
E00130744,124,77
E00130745,164,109
E00130746,91,77
E00130747,60,36
E00130748,74,50
E00130749,83,44
E00130750,75,61
E00130755,124,106
E00130792,132,118
E00130793,126,123
E00130794,140,68
E00130795,127,119
E00130796,124,98
E00130797,127,108
E00130798,121,108
E00130799,122,71
E00130801,124,114
E00130802,132,123
E00130803,134,123
E00130804,138,109
E00130805,155,133
E00130806,191,147
E00130807,140,136
E00130808,126,94
E00130809,134,103
E00130810,138,110
E00130812,141,129
E00130813,126,95
E00130814,138,127
E00130815,107,77
E00130816,139,126
E00130817,120,87
E00130819,156,127
E00130820,142,123
E00130821,140,137
E00130822,137,109
E00130823,176,149
E00130824,138,125
E00130825,140,110
E00130826,113,54
E00130827,136,125
E00130828,166,95
E00130829,127,124
E00130830,163,104
E00130831,124,46
E00130833,138,113
E00130834,143,108
E00130835,154,129
E00130836,81,68
E00130837,107,89
E00130838,49,37
E00130839,114,82
E00130840,78,72
E00130841,83,71
E00130845,100,76
E00130875,149,110
E00130877,180,147
E00130878,134,124
E00130883,128,122
E00130884,137,106
E00130885,155,134
E00130886,112,101
E00130887,124,105
E00130888,130,125
E00130889,126,79
E00130890,136,73
E00130891,120,84
E00130892,135,117
E00130894,154,121
E00130895,157,142
E00130896,138,89
E00130917,187,157
E00130920,56,54
E00130951,96,77
E00130952,125,96
E00130953,149,133
E00130954,132,100
E00130955,110,84
E00130956,119,77
E00130957,199,154
E00130966,121,108
E00130967,118,114
E00130968,119,116
E00130969,131,93
E00130970,133,109
E00130973,129,121
E00130974,144,117
E00130975,136,114
E00130976,201,155
E00130977,100,95
E00130978,135,117
E00130979,156,93
E00130980,127,119
E00130981,98,96
E00130982,106,102
E00130983,137,132
E00130984,108,100
E00130985,149,135
E00130986,87,63
E00130987,121,80
E00130988,57,46
E00130989,57,27
E00130990,51,41
E00130991,98,77
E00130992,94,66
E00130993,147,134
E00130994,136,115
E00131481,129,104
E00131482,141,101
E00131483,109,75
E00131484,115,67
E00131486,138,111
E00137087,131,65
E00137119,132,93
E00137120,125,89
E00137121,122,68
E00137122,126,56
E00137123,127,68
E00137125,118,31
E00137129,114,73
E00137130,124,82
E00137131,114,84
E00137132,118,68
E00137133,117,65
E00137134,132,92
E00137136,119,82
E00137137,126,45
E00137161,165,70
E00137162,145,81
E00137164,121,70
E00137168,111,33
E00137169,150,117
E00137170,116,77
E00137171,144,108
E00137172,106,92
E00137174,195,29
E00137176,147,88
E00137177,127,98
E00137180,132,88
E00137186,155,103
E00137187,114,96
E00137188,124,79
E00137189,103,83
E00137190,46,27
E00137191,132,63
E00137192,131,96
E00137193,80,36
E00137194,121,44
E00137195,118,95
E00137196,137,44
E00137197,121,89
E00137198,125,120
E00137199,112,96
E00137200,130,95
E00137201,134,54
E00137202,121,76
E00137203,129,77
E00137204,119,89
E00137218,54,12
E00137219,124,100
E00137220,117,78
E00137221,132,122
E00137222,110,88
E00137223,169,149
E00137224,106,77
E00137225,137,69
E00137226,108,76
E00137227,133,125
E00137228,119,80
E00137229,118,88
E00137230,123,106
E00137232,118,64
E00137235,109,61
E00137236,110,76
E00137237,132,128
E00137240,126,95
E00137241,134,101
E00137242,112,90
E00137243,127,35
E00137244,128,87
E00137245,125,63
E00137246,119,85
E00137247,114,46
E00138006,107,87
E00138010,110,82
E00138011,156,105
E00138012,160,144
E00165824,145,27
E00165825,148,141
E00170637,104,50
E00170638,118,104
E00170639,91,59
E00170640,90,50
E00170641,100,69
E00170642,136,126
E00170643,110,74
E00170644,104,97
E00170645,58,53
E00170653,53,47
E00170654,82,72
E00170656,111,100
E00170657,52,41
E00172620,90,63
E00172621,65,28
E00172622,59,26
E00172624,62,43
E00172625,76,56
E00174269,131,126
E00174270,108,70
