areacd,total,value
E00092585,85,37
E00092586,114,93
E00092587,50,44
E00092588,73,58
E00092589,88,57
E00092590,172,138
E00092591,70,54
E00092592,53,42
E00092593,109,74
E00092594,106,30
E00092595,146,107
E00092596,104,36
E00092597,126,101
E00092598,126,92
E00092600,70,52
E00092601,69,53
E00092673,75,32
E00092682,117,75
E00092690,108,63
E00092691,93,78
E00092693,159,113
E00092694,127,93
E00092695,130,117
E00093063,183,110
E00093064,58,45
E00093065,79,59
E00093066,77,66
E00093067,115,104
E00093068,118,101
E00093069,100,79
E00093070,136,104
E00093090,144,124
E00093091,145,103
E00093092,180,119
E00093093,126,120
E00093094,131,114
E00093095,141,117
E00093096,60,48
E00093097,140,118
E00093098,162,117
E00093099,111,95
E00093100,155,118
E00093101,163,144
E00093102,155,65
E00093103,136,58
E00093104,143,79
E00093105,140,52
E00093106,134,31
E00093107,136,42
E00093108,134,97
E00093109,120,53
E00093110,114,102
E00093111,114,56
E00093113,108,43
E00093115,149,58
E00093116,129,113
E00093117,135,112
E00093118,119,75
E00093119,128,68
E00093120,129,71
E00093121,145,80
E00093122,127,80
E00093123,108,102
E00093124,137,78
E00093125,122,116
E00093126,124,119
E00093127,115,99
E00093128,125,114
E00093129,118,116
E00093130,116,107
E00093131,120,113
E00093132,219,138
E00093133,237,177
E00093134,176,115
E00093135,109,103
E00093137,127,95
E00093138,131,121
E00093140,118,110
E00093141,112,89
E00093218,184,165
E00093225,131,124
E00093231,111,102
E00093232,114,100
E00093234,130,114
E00093254,128,111
E00093261,97,69
E00093262,111,90
E00093263,61,45
E00093264,106,75
E00093265,66,16
E00093266,42,18
E00093267,68,52
E00093268,76,54
E00093269,109,68
E00093270,164,141
E00093271,127,88
E00093272,136,48
E00093274,130,88
E00093275,126,53
E00093276,113,17
E00093277,154,61
E00093278,139,114
E00093279,123,45
E00093280,119,43
E00093281,133,48
E00093282,123,64
E00093283,119,36
E00093284,124,71
E00093285,112,105
E00093286,112,98
E00093287,124,73
E00093288,123,52
E00093289,150,136
E00093290,145,128
E00093310,169,153
E00093311,187,155
E00093312,124,116
E00093313,125,122
E00093314,127,117
E00093315,128,121
E00093316,131,123
E00093317,133,124
E00093318,123,119
E00093319,130,116
E00093320,139,134
E00093321,130,125
E00093322,129,124
E00093338,123,60
E00093340,132,72
E00093343,147,53
E00093348,143,105
E00093349,96,12
E00093369,135,128
E00093370,150,133
E00093371,189,87
E00093372,145,100
E00093373,130,47
E00093374,128,97
E00093375,130,89
E00093376,133,126
E00093377,139,132
E00093378,129,122
E00093379,136,125
E00093380,129,126
E00093389,144,136
E00093390,163,141
E00093391,116,108
E00093392,133,129
E00093393,125,107
E00093394,134,97
E00093395,121,111
E00093396,128,86
E00093397,127,111
E00093398,123,110
E00093399,120,72
E00093400,104,78
E00093401,124,52
E00093402,124,115
E00093404,126,89
E00093405,98,79
E00093406,117,88
E00093407,120,72
E00093408,122,88
E00093409,117,73
E00093410,117,69
E00093411,136,123
E00093412,134,107
E00093413,126,110
E00093414,147,86
E00093415,130,116
E00093417,129,120
E00093418,134,122
E00093419,138,130
E00093420,102,98
E00093421,152,98
E00093422,80,58
E00093423,142,121
E00093424,133,81
E00093425,201,171
E00093429,134,123
E00093436,76,66
E00093437,145,115
E00147044,121,108
E00147046,102,23
E00147052,132,31
E00147053,111,95
E00147080,96,43
E00147081,119,107
E00147087,128,120
E00147088,123,115
E00147089,157,115
E00147090,199,109
E00147092,60,51
E00147131,152,71
E00147132,65,47
E00147133,119,107
E00147134,134,110
E00147135,161,149
E00147136,135,54
E00147137,156,79
E00147138,151,82
E00147139,114,78
E00147140,143,35
E00147141,113,62
E00147142,148,121
E00147143,159,140
E00147144,141,117
E00147145,157,106
E00147146,115,80
E00147147,177,57
E00147148,119,74
E00147149,133,95
E00147150,127,81
E00147151,135,88
E00147152,124,28
E00147153,130,103
E00147154,153,110
E00147155,120,97
E00147156,131,119
E00147157,124,90
E00147158,197,69
E00147159,116,63
E00147160,125,81
E00147161,121,85
E00147162,142,120
E00147163,132,69
E00147164,133,118
E00147165,172,120
E00147166,113,98
E00147169,112,80
E00147171,101,88
E00174344,112,69
E00174358,246,157
E00174360,124,103
E00174363,180,147
E00174364,141,120
E00174366,161,107
E00174374,134,94
E00174375,155,91
E00174377,116,63
E00174378,70,48
E00174385,161,28
E00174386,113,56
E00174388,98,65
E00174405,105,85
E00174406,106,101
E00174408,110,102
E00174413,159,141
E00174422,51,42
E00174566,108,64
E00174567,114,100
W00001856,135,121
W00001857,121,75
W00001858,123,106
W00001859,112,81
W00002143,135,54
W00002145,158,127
