areacd,total,value
E00140750,138,101
E00140752,138,123
E00140753,109,102
E00140754,115,98
E00140755,105,94
E00140756,110,102
E00140757,102,78
E00140758,113,101
E00140759,112,105
E00140760,116,105
E00140761,102,99
E00140762,131,113
E00140763,139,123
E00140764,124,114
E00140765,134,121
E00140766,138,113
E00140767,122,53
E00140769,129,103
E00140770,113,104
E00140771,112,75
E00140772,147,124
E00140773,141,111
E00140774,122,102
E00140775,143,121
E00140776,142,91
E00140777,112,71
E00140778,66,45
E00140790,123,90
E00140791,58,45
E00140793,62,45
E00140795,81,70
E00140796,77,69
E00140799,129,101
E00140800,141,131
E00140801,198,162
E00140802,117,55
E00140803,130,122
E00140804,144,119
E00140805,134,99
E00140807,153,78
E00140808,107,48
E00140809,125,52
E00140810,125,49
E00140811,120,75
E00140812,130,83
E00140813,103,23
E00140814,122,106
E00140815,130,81
E00140816,108,93
E00140817,123,66
E00140818,136,112
E00140819,197,115
E00140820,156,107
E00140822,139,108
E00140823,150,113
E00140824,118,105
E00140825,134,104
E00140826,143,106
E00140827,142,98
E00140828,131,93
E00140829,98,83
E00140830,137,112
E00140831,119,54
E00140832,120,95
E00140833,141,118
E00140834,150,72
E00140835,151,84
E00140836,101,88
E00140837,129,98
E00140838,138,25
E00140839,130,120
E00140840,134,95
E00140841,106,66
E00140842,157,51
E00140843,153,120
E00140844,147,98
E00140845,118,61
E00140846,134,58
E00140847,112,52
E00140848,112,67
E00140849,115,61
E00140850,125,96
E00140851,141,80
E00140852,123,65
E00140853,140,83
E00140854,115,61
E00140855,159,78
E00140856,171,48
E00140857,171,80
E00140858,141,40
E00140859,119,76
E00140860,132,110
E00140861,154,73
E00140862,152,103
E00140863,114,107
E00140864,115,105
E00140865,125,97
E00140866,126,110
E00140867,132,112
E00140868,118,58
E00140869,114,107
E00140870,141,132
E00140871,118,114
E00140872,101,85
E00140873,124,120
E00140874,123,107
E00140875,132,117
E00140876,116,100
E00140877,121,101
E00140878,122,110
E00140879,130,109
E00140880,132,110
E00140881,119,63
E00140882,67,40
E00140883,184,152
E00140884,96,67
E00140885,134,115
E00140886,152,114
E00140887,139,105
E00140888,143,128
E00140889,164,131
E00140890,111,18
E00140891,56,28
E00140892,102,59
E00140893,151,121
E00140894,107,75
E00140898,109,85
E00140901,128,96
E00140902,76,40
E00140903,59,47
E00140904,161,91
E00140905,122,112
E00140906,137,103
