areacd,total,value
E01001213,503,314
E01001214,477,336
E01001215,552,283
E01001216,476,292
E01001217,455,350
E01001218,692,253
E01001219,674,194
E01001220,471,91
E01001257,659,173
E01001258,634,421
E01001259,510,325
E01001261,758,295
E01001262,558,283
E01001263,647,300
E01001264,612,380
E01001265,627,332
E01001268,629,495
E01001270,565,427
E01001291,495,345
E01001292,504,375
E01001293,478,318
E01001294,538,382
E01001295,521,397
E01001296,404,282
E01001297,495,317
E01001298,529,335
E01001310,663,433
E01001315,495,317
E01001316,620,218
E01001317,686,371
E01001318,677,275
E01001319,490,352
E01001320,534,180
E01001321,758,456
E01001322,627,406
E01001323,684,391
E01001324,662,298
E01001325,602,361
E01001326,674,286
E01001327,600,321
E01001328,620,256
E01001329,631,350
E01001330,636,199
E01001331,618,177
E01001332,579,168
E01001333,563,202
E01001334,522,165
E01001335,524,369
E01001336,519,259
E01001338,518,297
E01001339,568,180
E01001340,506,102
E01001359,562,318
E01001360,505,339
E01001361,460,179
E01001362,511,291
E01001363,471,277
E01001364,516,196
E01001365,590,373
E01001366,543,296
E01001367,527,196
E01001368,456,270
E01001369,525,259
E01001370,532,310
E01001371,594,284
E01001372,493,243
E01001373,412,238
E01002136,638,429
E01002138,509,329
E01002139,498,149
E01002146,519,475
E01002147,502,432
E01002148,491,403
E01002149,479,452
E01002150,839,517
E01002151,524,202
E01002152,638,511
E01002153,616,537
E01002154,728,481
E01002155,641,551
E01002156,501,457
E01002157,593,402
E01002158,491,447
E01002159,685,488
E01002161,728,423
E01002163,537,456
E01002185,585,218
E01002186,794,462
E01002187,761,531
E01002188,638,570
E01002189,714,479
E01002190,625,570
E01002191,667,560
E01002192,638,508
E01002193,740,482
E01002194,657,566
E01002195,610,513
E01002196,616,575
E01002204,634,322
E01002206,457,348
E01002207,524,415
E01002208,483,438
E01002209,546,377
E01002210,504,401
E01002211,477,220
E01002212,647,322
E01002213,1116,536
E01002214,612,359
E01002215,595,227
E01002216,513,390
E01002217,552,111
E01002218,606,417
E01002219,605,324
E01002220,493,368
E01002221,511,319
E01002222,488,363
E01002223,591,442
E01002224,497,276
E01002238,596,405
E01002239,635,493
E01002241,536,349
E01002242,613,504
E01002392,618,217
E01002393,705,405
E01002394,508,342
E01002395,424,286
E01002396,563,260
E01002397,514,270
E01002398,493,332
E01002399,474,354
E01002400,599,343
E01002401,609,310
E01002402,491,250
E01002403,543,282
E01002404,675,313
E01002405,634,343
E01002406,680,365
E01002407,725,312
E01002408,629,280
E01002409,672,326
E01002410,638,458
E01002411,632,327
E01002412,822,514
E01002413,594,303
E01002414,527,291
E01002415,643,584
E01002416,593,513
E01002417,638,544
E01002418,658,522
E01002419,611,508
E01002420,662,454
E01002421,636,527
E01002422,494,367
E01002423,568,447
E01002424,526,394
E01002425,613,338
E01002426,631,457
E01002427,514,400
E01002428,496,403
E01002429,498,281
E01002430,524,488
E01002431,489,457
E01002432,635,483
E01002433,782,553
E01002434,504,446
E01002435,535,496
E01002436,658,519
E01002437,608,523
E01002438,480,374
E01002439,608,369
E01002440,618,396
E01002441,667,392
E01002442,635,402
E01002443,547,313
E01002444,625,360
E01002445,588,220
E01002446,592,338
E01002447,623,252
E01002448,765,390
E01002449,710,335
E01002450,503,426
E01002451,493,400
E01002452,500,405
E01002453,599,463
E01002454,661,421
E01002455,652,396
E01002456,621,374
E01002457,517,237
E01002458,543,494
E01002459,622,582
E01002460,597,452
E01002461,516,448
E01002462,506,417
E01002463,528,468
E01002464,623,522
E01002465,633,449
E01002466,633,574
E01002467,639,560
E01002468,633,546
E01002469,631,551
E01002470,702,412
E01002471,634,554
E01002472,771,439
E01002473,636,433
E01002474,643,440
E01002475,692,362
E01002476,611,488
E01002477,559,352
E01002478,666,418
E01002479,628,381
E01002480,713,595
E01002481,659,370
E01002482,617,552
E01002483,714,469
E01002484,585,358
E01002485,762,410
E01002486,699,392
E01002487,614,350
E01002488,533,381
E01002489,537,318
E01002490,656,425
E01002491,519,262
E01002492,488,324
E01002493,601,231
E01002494,637,474
E01002495,695,430
E01002496,767,487
E01002497,759,437
E01002498,516,430
E01002499,678,483
E01002501,506,287
E01002502,491,252
E01002503,497,235
E01002504,726,396
E01002505,682,208
E01002506,643,184
E01002507,465,323
E01002508,648,222
E01002509,502,447
E01002511,613,365
E01002512,647,548
E01002513,544,425
E01002514,885,518
E01002515,718,336
E01002516,490,411
E01002518,490,370
E01002519,719,348
E01002520,603,288
E01002521,909,246
E01002523,549,320
E01002525,647,459
E01002526,635,258
E01002527,622,358
E01002528,563,316
E01002529,771,374
E01002530,619,232
E01002531,644,440
E01002532,886,326
E01002533,589,400
E01002534,607,445
E01002535,828,482
E01002536,609,351
E01002537,579,402
E01002538,746,553
E01002539,619,498
E01002540,621,349
E01002541,785,545
E01002542,665,287
E01002543,625,320
E01002544,555,396
E01002545,483,96
E01002546,449,308
E01002547,492,261
E01002548,657,283
E01002549,672,454
E01002550,795,340
E01002551,641,355
E01002552,526,287
E01002553,603,231
E01002554,1073,412
E01002555,681,494
E01002556,639,422
E01002557,743,359
E01002558,773,294
E01002559,857,306
E01002560,615,370
E01002561,551,95
E01002583,512,313
E01002584,493,265
E01002585,509,257
E01002586,457,307
E01002587,605,279
E01002588,677,64
E01002589,677,236
E01002590,726,422
