areacd,total,value
E01015814,624,453
E01015815,625,542
E01015816,770,574
E01015817,730,667
E01015818,797,627
E01015819,627,387
E01015820,613,272
E01015821,720,564
E01015822,485,394
E01015823,673,544
E01015824,615,327
E01015825,600,418
E01015826,573,467
E01015827,662,490
E01015828,826,300
E01015829,643,480
E01015830,625,530
E01015831,840,409
E01015832,773,508
E01015833,623,560
E01015834,622,563
E01015835,723,516
E01015836,635,577
E01015837,730,613
E01015838,649,606
E01015845,683,538
E01015846,797,545
E01015847,797,495
E01015848,902,612
E01015849,754,499
E01015850,675,544
E01015851,1016,493
E01015853,907,467
E01015855,888,363
E01015856,780,411
E01015857,663,616
E01015858,714,584
E01015859,800,558
E01015860,626,537
E01015862,652,390
E01015863,999,759
E01015864,596,488
E01015865,649,568
E01015866,669,589
E01015867,640,328
E01015868,652,430
E01015896,853,293
E01015900,618,312
E01015901,589,370
E01015902,647,360
E01015903,675,450
E01015904,695,471
E01015905,583,385
E01015906,605,362
E01015907,592,382
E01015908,647,589
E01015909,627,471
E01015910,623,558
E01015911,511,474
E01015912,639,575
E01015913,793,567
E01015933,635,419
E01015934,523,265
E01015935,607,340
E01015936,686,392
E01015937,688,531
E01015938,796,311
E01015943,601,535
E01015944,525,498
E01015945,490,395
E01015946,624,556
E01015947,548,381
E01015948,605,421
E01015949,612,487
E01015950,682,566
E01015965,597,546
E01015977,728,577
E01015978,491,421
E01015979,528,467
E01015980,623,523
E01015983,624,507
E01015984,488,434
E01015985,636,530
E01015986,620,328
E01015987,576,358
E01015988,610,282
E01015989,672,410
E01015990,581,389
E01015991,585,500
E01015992,784,567
E01015997,503,473
E01015998,595,517
E01015999,490,445
E01016000,600,494
E01016001,513,462
E01016002,521,488
E01016003,774,435
E01016004,677,274
E01016005,553,332
E01016006,648,150
E01016007,522,215
E01016008,592,425
E01016009,652,298
E01016010,503,187
E01016070,731,602
E01016072,525,359
E01016073,794,711
E01016074,838,696
E01016075,576,469
E01016076,920,698
E01016077,634,427
E01016112,1162,783
E01016133,539,506
E01016134,526,417
E01016135,624,479
E01016137,614,373
E01016138,592,545
E01016142,491,420
E01016143,949,626
E01016144,575,476
E01016145,485,433
E01016146,852,511
E01016147,738,642
E01016148,731,645
E01016149,586,386
E01021254,550,504
E01021256,608,579
E01021257,615,568
E01021258,785,538
E01021259,636,532
E01021260,803,724
E01021261,687,519
E01021262,747,435
E01021263,789,539
E01021264,519,483
E01021265,630,409
E01021266,735,465
E01021267,766,429
E01021268,651,236
E01021269,653,437
E01021270,625,361
E01021271,685,226
E01021272,650,390
E01021273,763,382
E01021274,806,472
E01021275,676,543
E01021276,690,347
E01021277,664,449
E01021278,790,317
E01021279,662,307
E01021280,627,485
E01021281,598,493
E01021282,619,534
E01021283,647,352
E01021284,579,503
E01021285,532,456
E01021286,706,327
E01021287,613,453
E01021288,606,112
E01021289,707,306
E01021290,669,110
E01021291,784,382
E01021292,632,399
E01021293,736,434
E01021294,645,499
E01021295,705,434
E01021296,772,450
E01021297,693,371
E01021298,656,442
E01021299,600,558
E01021300,852,442
E01021301,618,263
E01021302,623,151
E01021303,592,311
E01021304,612,239
E01021305,613,295
E01021306,609,309
E01021307,586,285
E01021308,489,332
E01021309,610,373
E01021310,700,441
E01021311,613,307
E01021312,559,485
E01021313,588,513
E01021314,572,234
E01021315,679,289
E01021316,702,274
E01021317,668,333
E01021318,925,392
E01021319,717,366
E01021320,652,340
E01021321,697,399
E01021322,627,310
E01021323,673,209
E01021324,667,209
E01021325,642,201
E01021326,720,423
E01021327,741,269
E01021328,635,387
E01021329,691,493
E01021330,656,590
E01021331,639,516
E01021332,608,577
E01021333,637,605
E01021334,690,566
E01021335,515,470
E01021336,740,576
E01021337,615,575
E01021339,649,354
E01021340,659,576
E01021341,653,599
E01021342,714,419
E01021343,746,479
E01021344,859,687
E01021345,764,681
E01021346,856,706
E01021476,770,631
E01021477,629,591
E01021478,666,608
E01021479,592,529
E01021480,706,611
E01021481,562,518
E01021482,607,513
E01021483,688,628
E01021484,589,487
E01021485,494,302
E01021486,462,270
E01021487,593,519
E01021488,611,385
E01021489,623,546
E01021490,663,496
E01021491,662,567
E01021492,761,624
E01021493,702,585
E01021494,598,499
E01021495,1141,1037
E01021496,590,468
E01021497,659,556
E01021498,596,523
E01021499,660,587
E01021500,754,533
E01021501,630,506
E01021502,985,667
E01021503,519,398
E01021504,503,429
E01021505,496,429
E01021506,519,389
E01021507,619,270
E01021508,442,325
E01021509,649,557
E01021510,670,602
E01021511,533,461
E01021512,648,579
E01021513,643,574
E01021514,610,503
E01021515,493,451
E01021516,542,488
E01021517,711,632
E01021518,940,620
E01021519,636,582
E01021520,671,556
E01021521,607,556
E01021522,711,517
E01021523,602,547
E01021524,644,576
E01021525,668,500
E01021526,650,584
E01021527,674,630
E01021528,586,541
E01021529,646,382
E01021530,614,550
E01021531,556,476
E01021532,645,611
E01021914,800,728
E01021918,568,528
E01021919,517,485
E01021920,737,629
E01021925,653,567
E01021926,860,701
E01021927,490,457
E01021928,668,556
E01021929,579,542
E01021930,665,425
E01021931,585,531
E01021932,634,542
E01021933,509,462
E01021934,528,501
E01021935,533,500
E01021936,784,559
E01021937,700,573
E01021938,641,609
E01021939,671,639
E01021940,789,704
E01021941,774,738
E01021946,551,521
E01021947,499,455
E01021948,524,463
E01021949,604,570
E01021950,594,461
E01021951,509,443
E01021954,604,464
E01021957,622,391
E01021958,518,443
E01021959,635,529
E01021960,759,723
E01021961,636,570
E01021962,507,331
E01021963,520,463
E01021964,667,570
E01021965,963,910
E01021966,794,504
E01024257,890,232
E01024258,625,362
E01024259,560,493
E01024260,808,605
E01024261,946,782
E01024262,715,387
E01024263,593,256
E01024264,612,317
E01024265,499,449
E01024266,482,323
E01024267,623,525
E01024282,580,361
E01024284,595,365
E01024290,584,345
E01024291,793,345
E01024292,557,385
E01024293,599,410
E01024294,811,369
E01024295,934,276
E01024296,1165,512
E01024297,564,525
E01024298,537,505
E01024299,553,493
E01024300,580,523
E01024301,518,393
E01024303,668,465
E01024304,610,403
E01024305,547,175
E01024306,436,131
E01024307,643,411
E01024308,612,197
E01024309,478,265
E01024310,627,377
E01024311,457,235
E01024312,474,364
E01024313,631,464
E01024314,485,395
E01024315,596,342
E01024316,683,532
E01024317,641,475
E01024318,622,493
E01024319,554,399
E01032799,660,186
E01032800,689,226
