areacd,total,value
E00049183,117,95
E00049184,162,157
E00049185,131,121
E00049186,133,69
E00049187,130,122
E00049188,119,106
E00049190,133,34
E00049191,128,117
E00049192,110,105
E00049193,134,30
E00049194,96,32
E00049195,153,87
E00049196,121,115
E00049197,151,134
E00049198,139,127
E00049199,118,106
E00049200,150,131
E00049201,124,118
E00049202,118,108
E00049203,117,108
E00049204,125,122
E00049205,134,65
E00049206,134,122
E00049207,144,135
E00049208,107,104
E00049209,117,111
E00049210,138,91
E00049211,125,69
E00049212,128,124
E00049213,148,138
E00049214,121,98
E00049215,108,85
E00049216,112,93
E00049217,116,92
E00049218,158,102
E00049219,116,105
E00049220,118,111
E00049221,134,124
E00049222,116,104
E00049223,160,120
E00049224,137,97
E00049225,112,90
E00049226,119,113
E00049227,131,126
E00049228,129,122
E00049229,133,73
E00049230,133,121
E00049231,120,36
E00049232,127,117
E00049233,145,117
E00049234,134,122
E00049235,127,81
E00049236,148,124
E00049237,131,121
E00049238,119,29
E00049239,111,103
E00049240,118,105
E00049241,110,102
E00049283,129,57
E00049284,151,52
E00049286,230,164
E00049287,116,54
E00049288,135,3
E00049289,123,29
E00049290,117,44
E00049291,140,52
E00049292,120,56
E00049293,125,56
E00049294,114,50
E00049295,149,5
E00049296,120,33
E00049297,100,50
E00049298,122,51
E00049299,134,1
E00049300,183,4
E00049301,119,48
E00049302,153,109
E00049303,146,68
E00049304,154,4
E00049305,121,63
E00049306,130,104
E00049307,131,63
E00049308,123,53
E00049309,174,132
E00049311,131,86
E00049312,110,96
E00049313,130,106
E00049314,121,93
E00049315,118,104
E00049316,118,85
E00049734,133,92
E00049736,136,66
E00049737,127,31
E00049738,122,83
E00049739,127,52
E00049740,119,76
E00049741,132,70
E00049742,111,84
E00049743,128,114
E00049748,141,110
E00049750,142,43
E00049752,125,76
E00049753,123,69
E00049754,122,58
E00049755,116,53
E00049756,100,57
E00049757,97,38
E00049758,117,55
E00049759,122,30
E00049760,101,46
E00049761,126,108
E00049762,151,62
E00049764,122,61
E00049765,118,54
E00049766,181,113
E00049767,158,56
E00049768,129,53
E00049769,141,45
E00049770,137,15
E00049772,145,22
E00049804,123,115
E00049805,120,117
E00049806,132,124
E00049807,117,107
E00049808,124,81
E00049809,129,91
E00049810,133,121
E00049811,122,30
E00049812,137,125
E00049813,120,117
E00049814,143,119
E00049815,137,121
E00049816,140,130
E00049817,128,105
E00049818,128,70
E00049819,130,114
E00049820,135,86
E00049821,131,113
E00049822,102,19
E00049823,135,99
E00049824,122,114
E00049825,130,119
E00049826,129,117
E00049827,130,95
E00049828,125,72
E00049829,122,117
E00049830,116,107
E00049831,137,121
E00049832,131,95
E00049833,125,113
E00049834,128,122
E00049835,121,114
E00049836,113,108
E00049837,121,105
E00049838,130,121
E00049839,112,109
E00049840,128,124
E00049841,118,74
E00049842,99,39
E00049843,114,81
E00049844,126,117
E00049845,125,114
E00049846,122,98
E00049847,114,17
E00049848,131,109
E00049849,121,99
E00049850,124,117
E00049851,120,108
E00049852,121,121
E00049853,160,140
E00049854,123,108
E00049855,130,98
E00049856,135,132
E00049857,137,132
E00049858,133,120
E00049859,121,116
E00049860,120,113
E00049861,128,125
E00049862,118,98
E00049863,129,125
E00049864,146,130
E00049865,119,115
E00049866,119,107
E00049867,128,120
E00049868,129,124
E00049869,126,122
E00049870,128,117
E00049871,111,48
E00049872,136,108
E00049873,151,39
E00049874,152,90
E00049875,136,82
E00049876,123,95
E00049877,119,37
E00049878,150,144
E00049879,109,36
E00049880,157,98
E00049881,130,121
E00049882,124,66
E00049883,121,62
E00049884,114,93
E00049885,108,42
E00049929,132,119
E00050095,140,114
E00050096,144,114
E00050097,126,45
E00050098,130,79
E00050099,110,101
E00050100,128,90
E00050101,122,73
E00050102,172,82
E00050103,150,6
E00050104,122,85
E00050105,131,106
E00050106,114,86
E00050107,139,108
E00050108,151,114
E00050109,127,98
E00050110,132,105
E00050111,130,99
E00050112,127,119
E00050113,128,110
E00050114,128,110
E00050115,106,40
E00050116,132,73
E00050117,116,67
E00050118,135,39
E00050119,114,75
E00050120,131,114
E00050121,122,79
E00050122,116,102
E00050123,121,50
E00050124,118,105
