areacd,total,value
E01005320,631,337
E01005321,596,306
E01005322,523,151
E01005323,621,327
E01005324,612,186
E01005325,419,76
E01005326,554,361
E01005383,718,414
E01005386,626,225
E01005389,727,330
E01005406,594,530
E01005407,724,625
E01005408,794,623
E01005409,664,542
E01005413,654,586
E01005419,638,516
E01005427,497,273
E01005429,479,277
E01005430,714,458
E01005431,717,490
E01005440,625,395
E01005451,482,398
E01005744,605,410
E01005745,595,459
E01005746,777,298
E01005747,587,519
E01005748,659,604
E01005749,731,591
E01005752,626,335
E01005835,564,512
E01005837,672,584
E01005839,522,503
E01005841,625,540
E01005842,673,618
E01005843,619,571
E01005878,637,355
E01005879,592,431
E01005880,643,530
E01005881,506,474
E01005882,489,459
E01005883,663,596
E01005884,585,555
E01005885,637,474
E01005897,599,400
E01005898,723,550
E01005899,744,594
E01005900,770,480
E01005901,621,541
E01005902,736,354
E01005903,623,594
E01005904,624,548
E01005905,614,287
E01005906,646,618
E01005907,609,554
E01005908,575,545
E01005909,645,565
E01005910,707,436
E01005911,540,485
E01005912,610,540
E01005913,649,572
E01005933,548,203
E01005934,614,461
E01005935,656,235
E01005936,637,524
E01005937,692,400
E01005938,670,449
E01005939,494,448
E01005940,596,473
E01005941,731,346
E01005942,701,537
E01005943,828,564
E01005944,554,449
E01005945,743,296
E01005946,676,447
E01005947,756,359
E01005948,959,190
E01005949,715,428
E01005950,584,287
E01005952,1181,86
E01005954,777,397
E01005955,632,573
E01005957,589,480
E01005959,655,375
E01005960,723,325
E01005970,652,577
E01005973,597,509
E01005974,742,446
E01005976,624,328
E01005977,658,535
E01005978,605,302
E01005979,777,505
E01005980,641,334
E01005981,791,339
E01005983,707,603
E01005984,773,225
E01006008,615,450
E01006009,569,446
E01006010,671,290
E01006011,682,283
E01006012,777,533
E01006013,548,411
E01006014,478,303
E01006015,531,461
E01006016,979,295
E01006017,536,512
E01006018,560,524
E01006019,803,308
E01006020,607,414
E01006021,610,515
E01006022,790,454
E01006023,790,330
E01006024,675,609
E01006025,593,234
E01006026,744,488
E01006027,621,221
E01006028,883,334
E01006029,718,432
E01006030,748,410
E01006031,661,277
E01006032,547,288
E01006033,635,363
E01006034,931,501
E01006035,954,542
E01006036,819,431
E01006037,605,570
E01006038,655,540
E01006039,440,277
E01006040,564,291
E01006041,662,474
E01006042,770,608
E01006043,606,451
E01006044,612,493
E01006045,542,499
E01006046,618,538
E01006047,572,415
E01006048,729,543
E01006049,714,504
E01006050,797,241
E01006051,735,559
E01006052,661,283
E01006053,818,675
E01006054,759,408
E01006055,639,503
E01006056,507,160
E01006057,644,517
E01006058,945,609
E01006059,612,499
E01006060,687,276
E01006061,962,522
E01006062,813,715
E01006063,564,500
E01006064,724,280
E01006065,500,224
E01006066,598,384
E01006067,727,642
E01006068,834,376
E01006069,650,296
E01006070,628,504
E01006071,650,590
E01006072,671,636
E01006073,721,326
E01018585,617,487
E01018586,686,555
E01018587,653,565
E01018660,406,360
E01018661,516,467
E01019711,593,420
E01019712,607,537
E01019727,756,708
E01019728,518,125
E01019729,528,195
E01019730,850,468
E01019731,490,445
E01019732,608,478
E01019733,650,477
E01019734,911,686
E01019736,504,390
E01019738,614,448
E01019739,821,418
E01019740,526,414
E01019743,587,286
E01019744,645,503
E01019745,491,287
E01019746,693,516
E01019747,518,455
E01019748,665,518
E01019749,492,469
E01019750,577,334
E01019751,881,747
E01019752,557,340
E01019753,627,487
E01019754,774,635
E01019755,838,740
E01019756,636,592
E01019757,550,481
E01019758,587,535
E01019763,917,676
E01019766,614,475
E01019767,666,548
E01019768,1044,521
E01032556,662,511
E01032557,745,180
