areacd,total,value
E00039247,190,160
E00098596,169,86
E00098597,115,42
E00098598,227,62
E00098599,135,59
E00098600,118,103
E00098601,103,60
E00098602,115,48
E00098603,110,82
E00098604,168,55
E00098605,122,90
E00098606,114,44
E00098607,133,59
E00098608,118,68
E00098609,173,147
E00098612,115,85
E00098613,152,53
E00098614,174,135
E00098641,177,92
E00098646,108,57
E00098647,99,47
E00098648,111,65
E00098649,122,88
E00098737,127,113
E00098738,122,107
E00098739,137,101
E00098740,121,62
E00098741,149,119
E00098742,126,39
E00098743,126,48
E00098744,118,84
E00098745,78,56
E00098746,124,79
E00098747,125,101
E00098748,127,89
E00098749,129,88
E00098750,130,95
E00142873,96,27
E00142877,86,8
E00142878,84,55
E00142879,119,82
E00142880,68,9
E00142882,110,86
E00142883,83,53
E00142884,114,103
E00142885,113,95
E00142886,150,22
E00142887,124,106
E00142888,116,102
E00142889,119,73
E00142891,83,69
E00142892,99,68
E00142893,113,40
E00142894,109,48
E00142895,115,87
E00142896,112,96
E00142897,109,88
E00142898,109,63
E00142899,121,7
E00142901,116,97
E00142902,104,82
E00142903,150,61
E00142904,135,99
E00142905,119,43
E00142906,104,55
E00142907,198,171
E00142909,110,91
E00142913,130,107
E00142914,106,95
E00142916,122,103
E00142917,169,126
E00142918,134,110
E00142919,119,113
E00142920,173,128
E00142921,115,39
E00142922,124,111
E00142923,146,116
E00142924,133,51
E00142925,129,109
E00142926,117,85
E00142927,110,99
E00142928,114,100
E00142929,128,109
E00142930,94,67
E00142931,119,111
E00142932,127,102
E00142933,225,191
E00142934,96,25
E00142935,116,105
E00142936,108,47
E00142937,127,79
E00142938,104,54
E00142939,113,100
E00142940,97,88
E00142941,113,108
E00142942,125,119
E00142943,110,102
E00142944,101,74
E00142945,113,101
E00142946,137,36
E00142947,116,104
E00142948,119,77
E00142949,140,126
E00142950,124,120
E00142951,122,116
E00142952,105,57
E00142953,120,42
E00142954,159,149
E00142956,143,80
E00142957,116,54
E00142958,130,102
E00142959,129,82
E00142960,136,114
E00142961,110,53
E00142962,118,75
E00142963,108,54
E00142964,125,71
E00142965,116,36
E00142966,137,83
E00142967,160,18
E00142968,114,19
E00142969,136,128
E00142970,128,93
E00142971,120,28
E00142972,105,88
E00142973,151,102
E00142974,113,104
E00142975,117,81
E00142976,131,100
E00142977,245,202
E00142978,97,82
E00142979,109,97
E00142980,150,145
E00142981,127,102
E00142982,170,157
E00142983,131,61
E00142984,114,91
E00142985,157,108
E00142986,48,25
E00142987,188,73
E00142988,177,71
E00142989,134,124
E00142990,135,123
E00142991,141,130
E00142992,121,84
E00142993,196,170
E00142994,139,130
E00142995,116,102
E00142996,153,133
E00142997,133,104
E00142998,132,67
E00142999,140,119
E00143000,126,32
E00143001,138,37
E00143002,131,27
E00143003,124,60
E00143004,131,32
E00143005,117,45
E00143006,109,26
E00143007,121,102
E00143008,125,45
E00143009,115,61
E00143011,116,91
E00143012,135,85
E00143013,132,68
E00143014,133,67
E00143016,123,87
E00143017,137,99
E00143018,149,60
E00143019,131,35
E00143020,131,74
E00143021,130,76
E00143022,149,49
E00143023,118,28
E00143024,133,76
E00143025,147,46
E00143026,144,91
E00170730,252,160
E00170731,47,34
E00173381,94,20
E00173383,164,74
E00173384,154,115
E00173386,110,87
E00173387,106,76
E00173388,118,57
E00173389,118,95
E00173391,108,102
E00173392,111,99
E00173393,109,100
