areacd,total,value
E01017013,649,462
E01017014,634,521
E01017015,627,455
E01017016,634,480
E01017017,602,528
E01017018,620,540
E01017019,746,451
E01017020,953,585
E01017021,637,495
E01017022,661,274
E01017023,669,420
E01017024,725,348
E01017025,818,405
E01017026,771,399
E01017027,626,294
E01017028,690,263
E01017029,706,424
E01017030,705,347
E01017031,970,127
E01017032,612,54
E01017034,582,40
E01017035,765,50
E01017036,593,184
E01017037,649,62
E01017038,820,93
E01017039,746,182
E01017040,644,43
E01017041,517,425
E01017042,528,376
E01017043,524,400
E01017044,617,432
E01017045,510,376
E01017046,780,625
E01017047,636,534
E01017048,593,509
E01017049,594,522
E01017050,690,533
E01017051,789,302
E01017052,572,327
E01017053,535,204
E01017054,624,407
E01017055,676,528
E01017056,497,434
E01017057,570,509
E01017058,651,417
E01017059,648,553
E01017060,633,560
E01017061,664,599
E01017062,619,462
E01017063,626,596
E01017064,707,598
E01017066,758,578
E01017067,653,443
E01017068,908,605
E01017069,745,508
E01017070,726,406
E01017071,656,303
E01017072,627,416
E01017073,953,357
E01017074,793,295
E01017075,672,364
E01017076,742,469
E01017077,886,276
E01017078,638,402
E01017079,627,361
E01017080,827,345
E01017081,666,415
E01017082,728,394
E01017083,723,491
E01017084,565,411
E01017085,671,510
E01017086,500,455
E01017087,596,405
E01017088,687,477
E01017089,629,306
E01017090,607,383
E01017091,723,231
E01017092,642,468
E01017093,495,323
E01017094,611,461
E01017095,869,544
E01017096,670,498
E01017097,725,448
E01017098,646,312
E01017099,706,416
E01017100,521,439
E01017101,656,467
E01017102,713,229
E01017103,502,89
E01017104,473,327
E01017105,639,391
E01017106,627,378
E01017107,662,410
E01017108,709,397
E01017109,599,332
E01017110,605,404
E01017111,612,348
E01017112,664,299
E01017113,621,477
E01017114,702,500
E01017115,485,274
E01017116,624,255
E01017117,600,321
E01017118,563,230
E01017119,648,363
E01017120,679,257
E01017121,763,383
E01017122,854,325
E01017123,1129,501
E01017124,801,386
E01017125,866,390
E01017126,820,394
E01017127,999,315
E01017128,653,202
E01017129,664,199
E01017130,777,74
E01017131,735,317
E01017132,925,130
E01017133,847,301
E01017135,836,310
E01017139,904,128
E01017142,1021,340
E01017144,427,267
E01017145,651,472
E01017146,707,512
E01017148,604,364
E01017149,460,153
E01017153,466,146
E01017154,888,144
E01017155,538,177
E01017156,492,183
E01017157,571,112
E01017158,796,235
E01017159,527,123
E01017160,669,272
E01017162,625,442
E01017163,651,129
E01017164,670,505
E01017165,622,318
E01017166,668,154
E01017167,673,129
E01017168,824,314
E01017169,641,231
E01017170,670,383
E01017171,872,408
E01017172,809,414
E01017173,617,436
E01017174,553,469
E01017175,623,496
E01017176,677,466
E01017177,749,444
E01017178,589,450
E01017179,618,309
E01017198,673,415
E01017199,771,488
E01017200,840,652
E01017201,630,281
E01017202,747,289
E01017203,632,461
E01017204,625,519
E01017205,515,188
E01017206,648,458
E01017217,663,485
E01017218,495,258
E01017219,857,306
E01017220,800,428
E01017221,662,496
E01017222,620,449
E01017223,662,537
E01017224,550,442
E01017225,609,406
E01017226,830,430
E01017227,410,84
E01017228,712,296
E01017231,640,253
E01017232,495,286
E01017233,723,326
E01017234,735,234
E01017235,601,141
E01017255,686,530
E01017256,863,706
E01017257,767,465
E01017258,640,428
E01017259,601,498
E01017260,653,444
E01017261,717,554
E01017262,528,334
E01017263,598,393
E01017264,483,93
E01017265,751,295
E01017266,483,158
E01017267,442,153
E01017270,556,255
E01017271,466,326
E01017272,506,223
E01017273,594,456
E01017274,613,215
E01017275,691,477
E01017276,742,318
E01017277,582,425
E01017278,600,391
E01017279,730,476
E01017280,604,222
E01017281,818,72
E01017300,1200,746
E01017301,488,439
E01017302,671,558
E01017303,550,385
E01017304,560,416
E01017305,652,360
E01017306,553,358
E01017307,902,719
E01017308,739,466
E01017309,714,464
E01017316,819,662
E01017329,978,837
E01022571,475,382
E01022572,507,428
E01022573,1066,818
E01022574,621,365
E01022575,573,195
E01022576,803,288
E01022577,736,575
E01022578,1174,908
E01022579,506,232
E01022580,484,420
E01022582,558,474
E01022583,699,519
E01022584,785,451
E01022585,653,569
E01022586,634,548
E01022587,761,560
E01022588,647,593
E01022589,741,563
E01022590,595,543
