areacd,total,value
E00076718,157,114
E00076720,112,75
E00076725,129,114
E00076727,127,85
E00076728,128,107
E00076730,119,82
E00076735,134,101
E00076736,113,87
E00076740,128,55
E00076741,115,82
E00076743,114,107
E00076745,118,71
E00076746,137,107
E00076748,114,109
E00076749,107,55
E00076750,126,116
E00076751,109,82
E00076753,109,85
E00076754,129,112
E00076755,140,126
E00076756,110,86
E00076757,138,92
E00076759,134,45
E00076760,125,52
E00076761,137,84
E00076762,76,40
E00076763,98,27
E00076764,123,98
E00076765,134,85
E00076766,117,61
E00076767,140,35
E00076768,170,98
E00076769,126,56
E00076770,103,80
E00076771,121,98
E00076772,107,36
E00076773,120,74
E00076774,99,44
E00076775,117,73
E00076776,98,92
E00076777,139,98
E00076778,107,96
E00076779,117,29
E00076780,126,111
E00076781,129,111
E00076782,117,81
E00076785,124,67
E00076786,135,114
E00076787,113,52
E00076788,118,74
E00076789,108,79
E00076790,117,109
E00076791,116,96
E00076792,118,110
E00076793,140,129
E00076794,118,108
E00076795,135,121
E00076796,107,90
E00076797,126,119
E00076798,110,44
E00076799,122,103
E00076800,116,106
E00076801,129,115
E00076802,124,120
E00076803,125,115
E00076804,109,91
E00076805,125,121
E00076806,143,125
E00076807,128,123
E00076808,122,117
E00076809,117,112
E00076810,110,75
E00076811,114,70
E00076812,122,106
E00076813,126,120
E00076814,119,76
E00076815,119,78
E00076816,126,89
E00076817,115,84
E00076818,116,89
E00076819,136,106
E00076820,136,113
E00076821,132,122
E00076822,118,91
E00076823,124,93
E00076824,120,108
E00076825,145,119
E00076826,139,124
E00076827,138,128
E00076828,122,112
E00076829,139,116
E00076830,131,120
E00076831,132,93
E00076832,137,119
E00076833,132,80
E00076834,130,115
E00076835,97,87
E00076836,120,88
E00076837,115,96
E00076838,135,119
E00076839,135,95
E00076840,122,80
E00076841,126,93
E00076842,54,35
E00076843,115,76
E00076844,111,66
E00076845,109,84
E00076846,120,99
E00076847,117,84
E00076848,109,105
E00076849,120,64
E00076850,137,75
E00076851,112,80
E00076852,130,76
E00076853,120,116
E00076854,115,107
E00076855,130,116
E00076856,137,118
E00076857,121,111
E00076858,117,104
E00076859,107,97
E00076860,113,101
E00076861,91,69
E00076862,98,59
E00076863,126,104
E00076864,119,108
E00076865,123,69
E00076866,104,67
E00076867,105,68
E00076868,101,59
E00076869,103,33
E00076870,128,106
E00076871,106,67
E00076872,121,82
E00076873,117,99
E00076874,104,101
E00076875,129,103
E00076876,114,72
E00076877,125,82
E00076878,109,50
E00076879,138,102
E00076880,120,78
E00076881,123,65
E00076882,115,97
