areacd,total,value
E01007317,653,283
E01007385,668,373
E01007388,694,495
E01007389,666,563
E01007390,646,495
E01007391,684,297
E01007392,609,292
E01007393,811,488
E01007394,565,296
E01007395,820,416
E01007396,740,505
E01007397,677,343
E01007398,769,601
E01007399,895,658
E01007419,714,589
E01007421,563,422
E01007422,635,518
E01007423,705,494
E01007424,726,517
E01007425,632,557
E01007426,692,516
E01007427,671,514
E01007428,654,530
E01007429,726,367
E01007430,896,779
E01007431,543,439
E01007432,577,457
E01007447,657,347
E01007450,709,345
E01007452,634,497
E01007453,646,224
E01007456,766,619
E01007457,689,399
E01007458,619,425
E01007459,733,587
E01007460,612,455
E01007461,776,404
E01007462,658,297
E01007463,782,256
E01007696,662,363
E01007746,587,453
E01007801,614,523
E01007802,581,477
E01007803,547,385
E01007808,590,563
E01007824,562,539
E01007825,603,573
E01007827,701,609
E01007828,749,504
E01007829,731,519
E01007830,663,487
E01007831,672,484
E01007832,686,538
E01007833,795,581
E01007834,767,558
E01007835,618,488
E01007836,698,565
E01007841,637,569
E01007843,776,370
E01007846,642,526
E01007847,643,354
E01007848,689,257
E01007849,866,408
E01007850,619,518
E01007851,524,300
E01007852,637,451
E01007853,691,540
E01007854,645,326
E01007855,785,452
E01007856,543,278
E01007857,650,289
E01007858,649,440
E01007859,459,180
E01007860,607,220
E01007861,676,579
E01007862,682,295
E01007863,660,352
E01007864,521,105
E01007865,762,556
E01007866,572,225
E01007867,634,134
E01007868,493,253
E01007869,508,318
E01007870,738,368
E01007871,855,323
E01007872,627,429
E01007873,647,243
E01007874,669,193
E01007875,607,169
E01007877,418,259
E01007878,649,185
E01007879,712,314
E01007881,675,343
E01007882,614,399
E01007883,414,147
E01007885,692,136
E01007886,672,188
E01007887,605,438
E01007888,553,501
E01007889,1044,920
E01007890,585,531
E01007891,659,616
E01007892,639,243
E01007893,627,580
E01007894,639,509
E01007895,645,384
E01007896,551,523
E01007897,622,562
E01007898,619,546
E01007899,612,570
E01007900,760,480
E01007901,712,293
E01007902,792,217
E01007904,675,187
E01007905,513,194
E01007906,631,297
E01007927,656,623
E01007928,706,650
E01007929,641,565
E01007930,543,515
E01007931,644,611
E01007932,595,533
E01007933,632,591
E01007934,590,488
E01007935,557,392
E01007936,662,451
E01007937,575,514
E01007938,591,563
E01007939,653,573
E01007940,630,221
E01007941,656,287
E01007942,518,310
E01007943,794,210
E01007944,593,278
E01007945,747,324
E01007946,623,224
E01007947,868,152
E01007948,612,219
E01007949,502,318
E01007950,634,288
E01007951,695,486
E01007952,644,584
E01007953,844,488
E01007954,650,589
E01007955,538,488
E01007956,910,805
E01007957,645,605
E01007958,618,557
E01007959,595,560
E01007960,694,440
E01007961,591,521
E01007962,628,222
E01007975,814,349
E01007976,664,390
E01007977,849,220
E01007978,759,396
E01007979,666,169
E01007980,669,468
E01007981,602,425
E01007982,802,405
E01007983,651,485
E01007984,590,559
E01007985,662,548
E01007986,662,462
E01007987,593,495
E01007988,651,529
E01007989,607,468
E01007990,661,462
E01007991,623,272
E01007992,698,528
E01007993,689,418
E01007994,607,484
E01007995,696,460
E01007996,702,466
E01007997,644,560
E01007998,891,352
E01007999,562,462
