areacd,total,value
E00097332,190,163
E00097337,104,94
E00097338,117,106
E00097339,141,127
E00097340,132,92
E00097341,123,74
E00097342,119,95
E00097348,127,93
E00097349,117,111
E00097350,124,124
E00097351,124,97
E00097352,199,183
E00097353,129,123
E00097354,122,98
E00097355,204,187
E00097356,125,89
E00097357,129,113
E00097358,131,112
E00097359,154,137
E00097360,122,117
E00097361,123,70
E00097362,117,111
E00097363,179,166
E00097364,116,54
E00097365,126,87
E00097370,137,92
E00097371,126,66
E00097373,128,114
E00097374,131,120
E00097375,142,127
E00097378,118,71
E00097379,118,37
E00097384,117,52
E00097385,134,107
E00097386,139,110
E00097397,142,71
E00097398,140,115
E00097399,129,61
E00097400,158,143
E00097401,190,128
E00097402,121,47
E00097403,113,41
E00097404,113,60
E00097405,117,76
E00097406,132,79
E00097407,124,83
E00097408,123,71
E00097409,149,119
E00097410,189,148
E00097411,131,102
E00097412,159,134
E00097413,59,57
E00097414,114,104
E00097415,103,17
E00097416,144,87
E00097417,125,101
E00097418,121,99
E00097419,121,79
E00097420,111,100
E00097421,119,76
E00097422,206,151
E00097423,128,78
E00097424,123,66
E00097425,115,86
E00097426,117,85
E00097427,80,74
E00097446,147,103
E00097447,126,54
E00097448,128,54
E00097449,121,22
E00097450,127,19
E00097451,130,124
E00097452,159,102
E00097453,152,118
E00097454,124,96
E00097455,118,78
E00097456,112,109
E00097457,110,75
E00097458,157,46
E00097459,118,18
E00097460,119,39
E00097461,152,53
E00097467,130,94
E00097468,124,79
E00097469,111,94
E00097470,143,90
E00097471,109,93
E00097472,118,93
E00097473,111,75
E00097474,120,85
E00097475,125,114
E00097476,142,79
E00097477,106,85
E00097478,124,77
E00097479,128,81
E00097480,127,13
E00097481,139,92
E00097482,133,124
E00097483,133,130
E00097484,122,111
E00097485,133,127
E00097486,149,139
E00097487,129,127
E00097488,135,130
E00097489,122,117
E00097499,127,93
E00097500,133,113
E00097501,115,69
E00097502,127,112
E00097503,128,96
E00097504,114,78
E00097505,125,106
E00097506,119,100
E00097507,115,39
E00097513,128,102
E00097514,122,77
E00097515,124,59
E00097516,128,51
E00097517,112,59
E00097518,114,55
E00097519,133,76
E00097520,92,68
E00097521,131,59
E00097522,131,102
E00097523,117,74
E00097524,120,89
E00097525,127,83
E00097526,128,69
E00097527,116,90
E00097528,130,79
E00097529,151,108
E00097531,116,102
E00097544,61,48
E00097545,130,92
E00097546,133,118
E00097547,175,154
E00097548,113,102
E00097549,125,97
E00097550,82,25
E00097551,107,23
E00097552,67,58
E00097553,139,32
E00097554,115,37
E00097555,112,94
E00097556,120,49
E00097557,124,104
E00097558,106,25
E00097559,85,29
E00171125,132,128
E00171126,137,119
