areacd,total,value
E00048206,115,78
E00048207,144,126
E00048208,132,39
E00048233,126,118
E00048235,115,113
E00048236,127,100
E00048237,128,103
E00048238,120,99
E00048239,112,103
E00048240,123,78
E00048241,116,96
E00048242,122,44
E00048243,126,65
E00048244,117,87
E00048245,148,106
E00048246,132,86
E00048247,133,103
E00048318,121,105
E00048319,113,50
E00048321,157,125
E00048322,99,75
E00048324,132,68
E00048326,106,69
E00048327,109,83
E00048329,172,63
E00048330,122,57
E00048331,145,93
E00048332,109,79
E00048334,134,112
E00048335,129,119
E00048337,121,92
E00048338,93,71
E00048339,117,78
E00048340,141,128
E00048341,169,81
E00048343,119,106
E00048344,119,91
E00048345,145,99
E00048346,105,58
E00048347,163,27
E00048348,123,92
E00048349,106,84
E00048350,119,89
E00048352,151,128
E00048353,128,86
E00048354,123,61
E00048356,119,94
E00048359,149,70
E00048360,150,85
E00048361,110,37
E00048366,156,142
E00048367,140,130
E00048368,217,28
E00048369,90,41
E00048370,129,79
E00048371,139,130
E00048372,136,110
E00048373,142,100
E00048374,155,148
E00048375,137,122
E00048376,112,105
E00048377,105,96
E00048378,133,117
E00048379,105,77
E00048380,109,104
E00048381,101,96
E00048382,105,93
E00048383,121,114
E00048384,127,107
E00048385,181,121
E00048386,123,113
E00048387,123,117
E00048388,138,132
E00048389,118,105
E00048390,132,127
E00048391,128,53
E00048392,107,96
E00048393,128,116
E00048394,119,113
E00048395,121,90
E00048396,149,58
E00048398,155,11
E00048399,134,59
E00048400,121,37
E00048401,107,63
E00048402,118,86
E00048403,121,116
E00048404,129,89
E00048405,195,42
E00048406,149,83
E00048407,133,110
E00048408,96,63
E00048409,124,91
E00048410,164,60
E00048411,127,122
E00048412,99,88
E00048413,133,82
E00048414,119,97
E00048415,139,130
E00048416,134,109
E00048417,108,87
E00048418,138,111
E00048419,111,105
E00048420,137,91
E00048421,83,18
E00048426,139,26
E00048428,86,16
E00048445,202,49
E00048448,106,38
E00048449,153,67
E00048452,129,2
E00048453,174,45
E00048454,132,46
E00048459,122,55
E00048460,143,43
E00048461,127,44
E00048462,108,11
E00048464,237,38
E00048466,139,61
E00048467,138,50
E00048468,151,90
E00048469,138,44
E00048470,114,22
E00048694,132,30
E00048698,128,50
E00048699,117,46
E00048700,162,107
E00048701,125,100
E00048702,113,45
E00048703,210,86
E00048704,124,44
E00048705,65,8
E00048706,123,6
E00048707,127,29
E00048708,167,55
E00048709,152,10
E00048721,167,113
E00048722,102,60
E00048724,118,73
E00048727,100,69
E00048728,100,47
E00048729,141,103
E00048730,124,82
E00048731,126,76
E00048732,129,19
E00048734,181,124
E00048735,111,69
E00048736,137,110
E00048738,128,92
E00048739,136,97
E00048740,140,73
E00048741,131,83
E00048742,117,70
E00048743,128,62
E00048744,112,57
E00048745,189,72
E00048746,190,64
E00048747,130,55
E00048748,123,59
E00048749,135,68
E00048750,136,35
E00048751,121,40
E00048754,126,40
E00048755,130,94
E00048758,116,65
E00048760,110,78
E00048762,122,33
E00048763,126,40
E00048765,135,62
E00048766,107,44
E00048769,91,21
E00048770,129,11
E00048772,175,8
E00048776,142,58
E00048783,152,35
E00048784,141,20
E00048788,119,75
E00048789,154,24
E00048794,125,32
E00048796,140,34
E00048800,125,97
E00048801,151,34
E00048802,128,115
E00048803,127,117
E00048804,123,82
E00048805,151,121
E00048806,123,104
E00048807,106,89
E00048808,142,121
E00048809,182,42
E00048810,131,107
E00048811,111,98
E00048812,113,85
E00048813,108,90
E00048814,105,78
E00048815,111,89
E00048816,115,84
E00048817,232,128
E00048818,120,98
E00048819,112,93
E00048820,104,88
E00048821,126,106
E00048822,110,82
E00048823,107,96
E00048824,158,139
E00048825,90,55
E00048826,95,83
E00048827,116,96
E00048828,177,22
E00048829,122,106
E00048830,145,51
E00048831,136,9
E00048832,123,58
E00048833,163,39
E00048834,115,88
E00048835,134,46
E00048836,134,93
E00048837,150,13
E00048838,148,13
E00048839,155,13
E00048840,131,113
E00048841,124,99
E00048842,136,100
E00048843,113,105
E00048844,121,108
E00048845,128,106
