areacd,total,value
E01016016,650,310
E01016017,750,248
E01016018,754,404
E01016019,657,317
E01016020,506,285
E01016021,595,365
E01016022,507,280
E01016023,603,208
E01016024,768,419
E01016025,629,353
E01016026,506,421
E01016027,572,530
E01016028,598,497
E01016029,535,363
E01016030,696,366
E01016031,859,251
E01016032,466,142
E01016033,474,171
E01016034,1035,669
E01016035,737,305
E01016036,715,382
E01016037,665,365
E01016038,586,378
E01016039,692,378
E01016040,681,411
E01016041,714,368
E01016042,570,345
E01016043,561,428
E01016044,673,403
E01016045,630,375
E01016046,632,370
E01016047,649,385
E01016048,683,413
E01016049,876,348
E01016050,666,610
E01016051,592,539
E01016052,648,611
E01016053,637,577
E01016054,596,539
E01016055,651,465
E01016056,630,435
E01016057,642,514
E01016058,622,513
E01016059,532,289
E01016060,628,589
E01016061,694,371
E01016062,594,352
E01016063,741,277
E01016064,701,341
E01016065,635,486
E01016066,608,363
E01016067,651,424
E01016068,667,295
E01016069,764,312
E01016078,658,479
E01016079,488,396
E01016080,620,462
E01016081,567,478
E01016082,580,508
E01016083,570,254
E01016084,513,296
E01016085,646,601
E01016086,499,472
E01016087,694,575
E01016088,597,461
E01016089,667,520
E01016090,609,552
E01016091,614,551
E01016092,630,567
E01016093,665,619
E01016094,616,507
E01016095,523,435
E01016096,633,563
E01016097,637,420
E01016098,682,328
E01016099,621,507
E01016100,657,457
E01016101,565,474
E01016102,620,314
E01016103,575,505
E01016104,566,502
E01016105,592,515
E01016106,591,483
E01016107,602,523
E01016110,955,267
E01016111,568,137
E01016113,598,476
E01016114,656,374
E01016115,765,431
E01016116,757,442
E01016117,867,259
E01016118,752,505
E01016119,532,458
E01016120,596,357
E01016121,640,563
E01016122,617,557
E01016123,635,498
E01016124,673,530
E01016125,646,474
E01016126,613,535
E01016127,705,480
E01016128,545,388
E01016129,948,404
E01016130,920,437
E01016131,783,458
E01016132,640,551
E01016136,624,336
E01016139,616,524
E01016140,596,322
E01016141,723,446
E01016150,607,356
E01016151,623,464
E01016152,632,338
E01016153,607,279
E01016154,648,454
E01016155,619,399
E01016156,659,495
E01016157,778,534
E01016158,880,644
E01016159,512,236
E01016160,612,331
E01016161,743,298
E01016162,648,538
E01016163,505,368
E01016164,646,386
E01016165,520,425
E01016166,580,499
E01016167,576,457
E01016168,658,445
E01016169,638,564
E01016170,634,499
E01016171,638,372
E01016172,587,524
E01016173,648,414
E01016174,514,374
E01016175,707,612
E01016176,575,527
E01016177,625,437
E01016178,555,429
E01016179,505,456
E01024270,586,526
E01024271,579,419
E01024272,592,547
E01024273,552,505
E01024274,616,570
E01024275,526,479
E01024302,598,464
E01024320,492,469
E01024321,736,694
E01024322,494,461
E01024323,593,531
E01024324,637,556
E01024325,1002,892
E01024326,784,728
E01024327,672,563
E01024328,673,533
E01024329,604,554
E01024330,641,591
E01024331,580,502
E01024332,496,370
E01024333,521,429
E01024334,412,350
E01024335,605,499
E01024336,624,548
E01024337,606,539
E01024338,513,473
E01024339,850,446
E01024340,1034,535
E01024341,698,601
E01024342,749,486
E01024343,522,463
E01024344,616,565
E01024345,605,469
E01024346,560,414
E01024347,655,532
E01024348,518,469
E01024349,603,451
E01024350,566,432
E01024351,666,499
E01024352,868,393
E01024353,720,617
E01024354,602,475
E01024355,823,568
E01024356,625,390
E01024357,670,403
E01024358,748,400
E01024360,636,466
E01024363,824,678
E01024366,652,514
E01024367,543,372
E01024369,615,516
E01024371,648,506
E01024372,801,413
E01024373,790,397
E01024374,580,228
E01024375,977,786
E01024376,921,794
E01024377,717,498
E01024378,582,398
E01024379,658,515
E01024382,641,317
E01024383,868,299
E01024384,783,474
E01024385,623,502
E01024386,697,559
E01024387,982,734
E01024388,1146,750
E01024389,920,185
E01024390,573,187
E01024391,494,228
E01024392,608,374
E01024393,607,382
E01024394,521,479
E01024395,528,350
E01024396,630,353
E01024397,654,264
E01024398,711,293
E01024399,620,299
E01024400,558,434
E01024401,640,448
E01024402,601,550
E01024403,777,532
E01024404,615,566
E01024405,924,690
E01024410,635,518
E01024411,468,297
E01024570,679,480
E01024571,658,516
E01024572,447,388
E01024573,538,430
E01024575,473,414
E01024717,689,243
E01024718,522,494
E01024719,780,567
E01024720,542,497
E01024721,507,466
E01024722,556,490
E01024727,1106,884
E01024728,676,492
E01024735,608,528
E01024736,704,450
E01024737,937,641
E01024740,752,545
E01024741,557,237
E01024742,705,349
E01024743,753,499
E01024744,793,640
E01024746,427,291
E01024760,538,434
E01024761,884,676
E01024762,826,675
E01024763,529,427
E01024764,517,345
E01024765,523,467
E01024771,764,438
E01024772,650,520
E01024773,736,649
E01024774,1127,655
E01024781,810,633
E01024782,481,431
E01024783,726,428
E01024784,583,488
E01024785,615,464
E01024798,918,638
E01024813,789,417
E01024814,512,456
E01032620,904,734
E01032798,1228,333
E01032825,564,309
E01032826,572,458
E01032827,571,488
E01032828,438,374
E01032829,541,421
E01032830,1011,478
E01033087,699,189
E01033088,549,333
E01033089,575,294
E01033090,632,221
E01033091,715,443
E01033092,631,195
