areacd,total,value
W01000001,559,328
W01000002,559,409
W01000006,654,489
W01000007,717,521
W01000009,778,533
W01000010,899,722
W01000012,665,527
W01000014,891,592
W01000016,579,263
W01000017,642,427
W01000019,691,555
W01000020,558,446
W01000023,599,391
W01000024,508,251
W01000025,859,671
W01000027,773,506
W01000028,802,521
W01000029,718,362
W01000030,997,492
W01000033,697,293
W01000034,520,386
W01000036,522,255
W01000037,518,352
W01000038,986,700
W01000039,472,391
W01000040,537,447
W01000041,637,224
W01000043,528,358
W01000044,495,452
W01000047,586,414
W01000054,472,371
W01000059,954,459
W01000061,801,565
W01000070,543,398
W01000073,729,575
W01000078,722,496
W01000080,915,577
W01000084,556,393
W01000086,952,666
W01000088,817,667
W01000089,849,642
W01000093,1037,796
W01000094,574,438
W01000095,618,404
W01000098,925,308
W01000104,793,502
W01000108,1048,582
W01000109,871,449
W01000110,592,432
W01000111,763,389
W01000112,861,610
W01001932,1227,836
