areacd,total,value
E01007318,644,285
E01007319,613,551
E01007320,673,297
E01007321,655,539
E01007322,905,585
E01007323,614,325
E01007324,747,391
E01007325,613,215
E01007326,651,353
E01007327,804,345
E01007329,637,424
E01007331,823,652
E01007334,554,487
E01007335,603,511
E01007336,764,378
E01007337,870,495
E01007338,916,256
E01007339,728,333
E01007340,744,428
E01007341,513,182
E01007342,563,465
E01007343,650,368
E01007344,889,603
E01007345,675,472
E01007346,664,455
E01007347,666,525
E01007355,594,533
E01007356,602,526
E01007357,598,375
E01007358,643,513
E01007359,660,419
E01007360,659,475
E01007361,698,535
E01007362,691,622
E01007363,769,383
E01007379,695,582
E01007380,737,624
E01007381,661,532
E01007382,689,442
E01007383,513,425
E01007384,703,580
E01007386,769,691
E01007387,619,457
E01007400,848,673
E01007402,657,283
E01007403,613,274
E01007404,606,540
E01007405,590,443
E01007406,837,359
E01007408,637,448
E01007409,624,497
E01007410,854,402
E01007411,489,112
E01007413,605,266
E01007414,706,350
E01007415,634,429
E01007416,517,217
E01007417,734,456
E01007418,602,411
E01007420,618,479
E01007433,678,462
E01007434,837,541
E01007435,723,326
E01007436,568,439
E01007437,626,409
E01007438,629,485
E01007439,507,436
E01007440,665,391
E01007441,737,482
E01007442,642,576
E01007443,1005,377
E01007444,768,521
E01007445,731,427
E01007446,642,458
E01011004,710,252
E01011005,670,585
E01011006,651,477
E01011008,642,423
E01011009,612,439
E01011010,647,339
E01011011,695,602
E01011012,710,440
E01011013,627,563
E01011014,607,346
E01011015,550,222
E01011016,541,343
E01011017,467,300
E01011018,433,280
E01011019,526,438
E01011020,446,179
E01011021,690,610
E01011022,597,493
E01011023,630,477
E01011024,663,392
E01011025,582,296
E01011026,557,351
E01011027,498,334
E01011028,666,401
E01011029,677,198
E01011030,574,278
E01011031,658,569
E01011032,578,246
E01011033,667,525
E01011034,469,297
E01011035,481,308
E01011036,586,306
E01011037,802,529
E01011048,859,403
E01011049,684,467
E01011050,620,549
E01011051,680,564
E01011052,707,438
E01011053,623,540
E01011054,580,517
E01011058,502,381
E01011059,614,244
E01011060,789,461
E01011061,866,351
E01011062,732,554
E01011063,970,654
E01011064,644,382
E01011065,693,506
E01011066,624,542
E01011067,670,507
E01011068,718,626
E01011069,608,487
E01011089,603,439
E01011090,677,438
E01011091,573,515
E01011092,568,517
E01011093,681,259
E01011094,674,202
E01011095,628,494
E01011097,697,465
E01011099,621,461
E01011100,719,404
E01011103,638,324
E01011104,785,413
E01011108,644,497
E01011109,723,589
E01011110,584,461
E01011111,643,536
E01011112,667,494
E01011113,740,630
E01011114,688,441
E01011115,772,621
E01011116,691,563
E01011117,729,634
E01011118,634,504
E01011119,660,475
E01011120,592,545
E01011121,628,327
E01011122,493,180
E01011123,688,403
E01011124,850,561
E01011125,671,444
E01011126,771,382
E01011127,590,511
E01011128,788,334
E01011129,501,368
E01011130,949,258
E01011132,544,504
E01011133,472,274
E01011134,600,271
E01011136,592,306
E01011137,641,365
E01011138,655,268
E01011139,462,345
E01011140,474,187
E01011141,535,365
E01011142,686,553
E01011143,521,248
E01011144,498,229
E01011156,687,484
E01011157,574,428
E01011158,716,515
E01011159,726,585
E01011160,553,483
E01011161,528,456
E01011162,674,584
E01011163,589,324
E01011164,695,555
E01011165,564,448
E01011166,658,405
E01011167,732,392
E01011190,729,594
E01011191,662,565
E01011192,712,445
E01011193,785,613
E01011194,599,564
E01011195,447,373
E01011196,726,639
E01011197,667,452
E01011198,662,570
E01011199,621,511
E01011200,906,687
E01011212,796,414
E01011213,654,584
E01011214,690,501
E01011215,974,566
E01011216,574,509
E01011217,734,608
E01011218,733,506
E01011219,683,561
E01011220,730,368
E01011221,722,615
E01011241,646,540
E01011242,676,402
E01011243,727,598
E01011244,830,628
E01011245,634,428
E01011246,621,289
E01011247,648,527
E01011248,679,384
E01011249,659,399
E01011250,846,420
