areacd,total,value
E00060999,142,99
E00061000,139,57
E00061001,141,90
E00061002,134,66
E00061003,151,109
E00061004,126,58
E00061005,174,163
E00061006,162,118
E00061007,123,110
E00061008,126,102
E00061009,119,112
E00061010,146,68
E00061011,127,97
E00061012,122,94
E00061013,129,62
E00061014,153,81
E00061015,142,68
E00061018,133,124
E00061019,138,116
E00061020,113,62
E00061113,136,52
E00061115,146,100
E00061116,121,114
E00061117,123,117
E00061119,79,54
E00061120,162,152
E00061126,132,64
E00061127,123,44
E00061131,118,62
E00061183,131,110
E00061184,137,91
E00061185,131,81
E00061186,123,38
E00061187,129,28
E00061188,134,122
E00061189,137,55
E00061190,165,148
E00061191,150,83
E00061192,140,91
E00061193,129,87
E00061194,103,79
E00061195,123,89
E00061196,123,54
E00061198,130,34
E00061199,142,113
E00061200,122,106
E00061201,147,66
E00061202,135,105
E00061203,160,136
E00061204,116,79
E00061205,117,56
E00061206,125,72
E00061207,105,83
E00061208,125,49
E00061209,93,13
E00061210,111,68
E00061211,121,56
E00061336,153,134
E00061337,128,47
E00061338,100,84
E00061339,135,94
E00061340,129,114
E00061341,145,111
E00061342,112,72
E00061343,201,146
E00061344,156,102
E00061345,127,74
E00061346,139,110
E00061347,194,166
E00061348,149,140
E00061349,135,117
E00061350,191,97
E00061351,201,173
E00061352,226,136
E00061353,133,55
E00061354,128,24
E00061355,148,84
E00061356,159,31
E00061430,116,106
E00061432,128,119
E00061433,124,113
E00061434,119,114
E00061436,122,112
E00061437,118,111
E00061439,118,112
E00061440,137,65
E00061441,172,108
E00061442,120,91
E00061443,106,72
E00061444,178,130
E00141682,48,37
E00141683,135,104
E00141684,170,108
E00141685,134,104
E00141686,123,66
E00141687,167,122
E00141688,60,48
E00141726,95,49
E00141727,100,59
E00141736,138,115
E00141737,130,93
E00141738,87,72
E00141739,117,96
E00141740,147,116
E00141828,120,44
E00141829,144,120
E00141830,136,112
E00141831,134,113
E00141832,141,78
E00141833,79,72
E00141834,132,73
E00141837,111,83
E00141839,91,50
E00141840,88,52
E00174121,87,50
E00174126,129,70
E00174127,133,111
E00174135,111,38
